file,unsplash_occurrences,unique_before,unique_after,pool
bsx-microfinance-branchless-enterprise.html,6,2,6,finance
bsx-microfinance-branchless-local.html,6,2,6,finance
bsx-microfinance-branchless-magazine.html,6,2,6,finance
bsx-microfinance-branchless-signal.html,6,2,6,finance
bsx-microfinance-branchless-trust.html,6,2,6,finance
bsx-mobile-repair-lab-atelier.html,6,2,6,agency
bsx-mobile-repair-lab-booking.html,6,2,6,agency
bsx-mobile-repair-lab-commerce.html,6,2,6,agency
bsx-mobile-repair-lab-enterprise.html,6,2,6,agency
bsx-mobile-repair-lab-local.html,6,2,6,agency
bsx-mobile-repair-lab-magazine.html,6,2,6,agency
bsx-mobile-repair-lab-signal.html,6,2,6,agency
bsx-mobile-repair-lab-trust.html,6,2,6,agency
bsx-modular-kitchen-studio-atelier.html,6,2,6,real_estate
bsx-modular-kitchen-studio-booking.html,6,2,6,real_estate
bsx-modular-kitchen-studio-commerce.html,6,2,6,real_estate
bsx-modular-kitchen-studio-enterprise.html,6,2,6,real_estate
bsx-modular-kitchen-studio-local.html,6,2,6,real_estate
bsx-modular-kitchen-studio-magazine.html,6,2,6,real_estate
bsx-modular-kitchen-studio-signal.html,6,2,6,real_estate
bsx-modular-kitchen-studio-trust.html,6,2,6,real_estate
bsx-museum-learning-centre-atelier.html,6,2,6,education
bsx-museum-learning-centre-booking.html,6,2,6,education
bsx-museum-learning-centre-commerce.html,6,2,6,education
bsx-museum-learning-centre-enterprise.html,6,2,6,education
bsx-museum-learning-centre-local.html,6,2,6,education
bsx-museum-learning-centre-magazine.html,6,2,6,education
bsx-museum-learning-centre-signal.html,6,2,6,education
bsx-museum-learning-centre-trust.html,6,2,6,education
bsx-neon-fintech-card-atelier.html,6,2,6,auto
bsx-neon-fintech-card-booking.html,6,2,6,auto
bsx-neon-fintech-card-commerce.html,6,2,6,auto
bsx-neon-fintech-card-enterprise.html,6,2,6,auto
bsx-neon-fintech-card-local.html,6,2,6,auto
bsx-neon-fintech-card-magazine.html,6,2,6,auto
bsx-neon-fintech-card-signal.html,6,2,6,auto
bsx-neon-fintech-card-trust.html,6,2,6,auto
bsx-online-dance-conservatory-atelier.html,6,2,6,agency
bsx-online-dance-conservatory-booking.html,6,2,6,agency
bsx-online-dance-conservatory-commerce.html,6,2,6,agency
bsx-online-dance-conservatory-enterprise.html,6,2,6,agency
bsx-online-dance-conservatory-local.html,6,2,6,agency
bsx-online-dance-conservatory-magazine.html,6,2,6,agency
bsx-online-dance-conservatory-signal.html,6,2,6,agency
bsx-online-dance-conservatory-trust.html,6,2,6,agency
bsx-organic-tea-estate-atelier.html,6,2,6,industry
bsx-organic-tea-estate-booking.html,6,2,6,industry
bsx-organic-tea-estate-commerce.html,6,2,6,industry
bsx-organic-tea-estate-enterprise.html,6,2,6,industry
bsx-organic-tea-estate-local.html,6,2,6,industry
bsx-organic-tea-estate-magazine.html,6,2,6,industry
bsx-organic-tea-estate-signal.html,6,2,6,industry
bsx-organic-tea-estate-trust.html,6,2,6,industry
bsx-perfume-discovery-house-atelier.html,6,2,6,agency
bsx-perfume-discovery-house-booking.html,6,2,6,agency
bsx-perfume-discovery-house-commerce.html,6,2,6,agency
bsx-perfume-discovery-house-enterprise.html,6,2,6,agency
bsx-perfume-discovery-house-local.html,6,2,6,agency
bsx-perfume-discovery-house-magazine.html,6,2,6,agency
bsx-perfume-discovery-house-signal.html,6,2,6,agency
bsx-perfume-discovery-house-trust.html,6,2,6,agency
bsx-pet-grooming-spa-atelier.html,6,2,6,health
bsx-pet-grooming-spa-booking.html,6,2,6,health
bsx-pet-grooming-spa-commerce.html,6,2,6,health
bsx-pet-grooming-spa-enterprise.html,6,2,6,health
bsx-pet-grooming-spa-local.html,6,2,6,health
bsx-pet-grooming-spa-magazine.html,6,2,6,health
bsx-pet-grooming-spa-signal.html,6,2,6,health
bsx-pet-grooming-spa-trust.html,6,2,6,health
bsx-pharma-cold-storage-atelier.html,6,2,6,agency
bsx-pharma-cold-storage-booking.html,6,2,6,agency
bsx-pharma-cold-storage-commerce.html,6,2,6,agency
bsx-pharma-cold-storage-enterprise.html,6,2,6,agency
bsx-pharma-cold-storage-local.html,6,2,6,agency
bsx-pharma-cold-storage-magazine.html,6,2,6,agency
bsx-pharma-cold-storage-signal.html,6,2,6,agency
bsx-pharma-cold-storage-trust.html,6,2,6,agency
bsx-premium-coworking-club-atelier.html,6,2,6,health
bsx-premium-coworking-club-booking.html,6,2,6,health
bsx-premium-coworking-club-commerce.html,6,2,6,health
bsx-premium-coworking-club-enterprise.html,6,2,6,health
bsx-premium-coworking-club-local.html,6,2,6,health
bsx-premium-coworking-club-magazine.html,6,2,6,health
bsx-premium-coworking-club-signal.html,6,2,6,health
bsx-premium-coworking-club-trust.html,6,2,6,health
bsx-premium-furniture-atelier-atelier.html,6,2,6,real_estate
bsx-premium-furniture-atelier-booking.html,6,2,6,real_estate
bsx-premium-furniture-atelier-commerce.html,6,2,6,real_estate
bsx-premium-furniture-atelier-enterprise.html,6,2,6,real_estate
bsx-premium-furniture-atelier-local.html,6,2,6,real_estate
bsx-premium-furniture-atelier-magazine.html,6,2,6,real_estate
bsx-premium-furniture-atelier-signal.html,6,2,6,real_estate
bsx-premium-furniture-atelier-trust.html,6,2,6,real_estate
bsx-premium-gym-chain-atelier.html,6,2,6,health
bsx-premium-gym-chain-booking.html,6,2,6,health
bsx-premium-gym-chain-commerce.html,6,2,6,health
bsx-premium-gym-chain-enterprise.html,6,2,6,health
bsx-premium-gym-chain-local.html,6,2,6,health
bsx-premium-gym-chain-magazine.html,6,2,6,health
bsx-premium-gym-chain-signal.html,6,2,5,health
bsx-premium-gym-chain-trust.html,6,2,6,health
bsx-premium-salon-suite-atelier.html,6,2,6,beauty
bsx-premium-salon-suite-booking.html,6,2,6,beauty
bsx-premium-salon-suite-commerce.html,6,2,6,beauty
bsx-premium-salon-suite-enterprise.html,6,2,6,beauty
bsx-premium-salon-suite-local.html,6,2,6,beauty
bsx-premium-salon-suite-magazine.html,6,2,6,beauty
bsx-premium-salon-suite-signal.html,6,2,6,beauty
bsx-premium-salon-suite-trust.html,6,2,6,beauty
bsx-premium-stationery-brand-atelier.html,6,2,6,agency
bsx-premium-stationery-brand-booking.html,6,2,6,agency
bsx-premium-stationery-brand-commerce.html,6,2,6,agency
bsx-premium-stationery-brand-enterprise.html,6,2,6,agency
bsx-premium-stationery-brand-local.html,6,2,6,agency
bsx-premium-stationery-brand-magazine.html,6,2,6,agency
bsx-premium-stationery-brand-signal.html,6,2,6,agency
bsx-premium-stationery-brand-trust.html,6,2,6,agency
bsx-private-detective-agency-atelier.html,6,2,6,creative
bsx-private-detective-agency-booking.html,6,2,6,creative
bsx-private-detective-agency-commerce.html,6,2,6,creative
bsx-private-detective-agency-enterprise.html,6,2,6,creative
bsx-private-detective-agency-local.html,6,2,6,creative
bsx-private-detective-agency-magazine.html,6,2,6,creative
bsx-private-detective-agency-signal.html,6,2,6,creative
bsx-private-detective-agency-trust.html,6,2,6,creative
bsx-private-tutoring-collective-atelier.html,6,2,6,agency
bsx-private-tutoring-collective-booking.html,6,2,6,agency
bsx-private-tutoring-collective-commerce.html,6,2,6,agency
bsx-private-tutoring-collective-enterprise.html,6,2,6,agency
bsx-private-tutoring-collective-local.html,6,2,6,agency
bsx-private-tutoring-collective-magazine.html,6,2,6,agency
bsx-private-tutoring-collective-signal.html,6,2,6,agency
bsx-private-tutoring-collective-trust.html,6,2,6,agency
bsx-rainwater-project-company-atelier.html,6,2,6,agency
bsx-rainwater-project-company-booking.html,6,2,6,agency
bsx-rainwater-project-company-commerce.html,6,2,6,agency
bsx-rainwater-project-company-enterprise.html,6,2,6,agency
bsx-rainwater-project-company-local.html,6,2,6,agency
bsx-rainwater-project-company-magazine.html,6,2,6,agency
bsx-rainwater-project-company-signal.html,6,2,6,agency
bsx-rainwater-project-company-trust.html,6,2,6,agency
bsx-rapid-ambulance-network-atelier.html,6,2,6,agency
bsx-rapid-ambulance-network-booking.html,6,2,6,agency
bsx-rapid-ambulance-network-commerce.html,6,2,6,agency
bsx-rapid-ambulance-network-enterprise.html,6,2,6,agency
bsx-rapid-ambulance-network-local.html,6,2,6,agency
bsx-rapid-ambulance-network-magazine.html,6,2,6,agency
bsx-rapid-ambulance-network-signal.html,6,2,6,agency
bsx-rapid-ambulance-network-trust.html,6,2,6,agency
bsx-regional-news-network-atelier.html,6,2,6,agency
bsx-regional-news-network-booking.html,6,2,6,agency
bsx-regional-news-network-commerce.html,6,2,6,agency
bsx-regional-news-network-enterprise.html,6,2,6,agency
bsx-regional-news-network-local.html,6,2,6,agency
bsx-regional-news-network-magazine.html,6,2,6,agency
bsx-regional-news-network-signal.html,6,2,6,agency
bsx-regional-news-network-trust.html,6,2,6,agency
bsx-rera-real-estate-advisory-atelier.html,6,2,6,real_estate
bsx-rera-real-estate-advisory-booking.html,6,2,6,real_estate
bsx-rera-real-estate-advisory-commerce.html,6,2,6,real_estate
bsx-rera-real-estate-advisory-enterprise.html,6,2,6,real_estate
bsx-rera-real-estate-advisory-local.html,6,2,6,real_estate
bsx-rera-real-estate-advisory-magazine.html,6,2,6,real_estate
bsx-rera-real-estate-advisory-signal.html,6,2,6,real_estate
bsx-rera-real-estate-advisory-trust.html,6,2,6,real_estate
bsx-restaurant-franchise-system-atelier.html,6,2,6,food
bsx-restaurant-franchise-system-booking.html,6,2,6,food
bsx-restaurant-franchise-system-commerce.html,6,2,6,food
bsx-restaurant-franchise-system-enterprise.html,6,2,6,food
bsx-restaurant-franchise-system-local.html,6,2,6,food
bsx-restaurant-franchise-system-magazine.html,6,2,6,food
bsx-restaurant-franchise-system-signal.html,6,2,6,food
bsx-restaurant-franchise-system-trust.html,6,2,6,food
bsx-rural-clinic-network-atelier.html,6,2,6,health
bsx-rural-clinic-network-booking.html,6,2,6,health
bsx-rural-clinic-network-commerce.html,6,2,6,health
bsx-rural-clinic-network-enterprise.html,6,2,6,health
bsx-rural-clinic-network-local.html,6,2,6,health
bsx-rural-clinic-network-magazine.html,6,2,6,health
bsx-rural-clinic-network-signal.html,6,2,6,health
bsx-rural-clinic-network-trust.html,6,2,6,health
bsx-school-transport-tracking-atelier.html,6,2,6,education
bsx-school-transport-tracking-booking.html,6,2,6,education
bsx-school-transport-tracking-commerce.html,6,2,6,education
bsx-school-transport-tracking-enterprise.html,6,2,6,education
bsx-school-transport-tracking-local.html,6,2,6,education
bsx-school-transport-tracking-magazine.html,6,2,6,education
bsx-school-transport-tracking-signal.html,6,2,6,education
bsx-school-transport-tracking-trust.html,6,2,6,education
bsx-security-guard-company-atelier.html,6,2,6,agency
bsx-security-guard-company-booking.html,6,2,6,agency
bsx-security-guard-company-commerce.html,6,2,6,agency
bsx-security-guard-company-enterprise.html,6,2,6,agency
bsx-security-guard-company-local.html,6,2,6,agency
bsx-security-guard-company-magazine.html,6,2,6,agency
bsx-security-guard-company-signal.html,6,2,6,agency
bsx-security-guard-company-trust.html,6,2,6,agency
bsx-senior-living-community-atelier.html,6,2,6,agency
bsx-senior-living-community-booking.html,6,2,6,agency
bsx-senior-living-community-commerce.html,6,2,6,agency
bsx-senior-living-community-enterprise.html,6,2,6,agency
bsx-senior-living-community-local.html,6,2,6,agency
bsx-senior-living-community-magazine.html,6,2,6,agency
bsx-senior-living-community-signal.html,6,2,6,agency
bsx-senior-living-community-trust.html,6,2,6,agency
bsx-smart-classroom-hardware-atelier.html,6,2,6,agency
bsx-smart-classroom-hardware-booking.html,6,2,6,agency
bsx-smart-classroom-hardware-commerce.html,6,2,6,agency
bsx-smart-classroom-hardware-enterprise.html,6,2,6,agency
bsx-smart-classroom-hardware-local.html,6,2,6,agency
bsx-smart-classroom-hardware-magazine.html,6,2,6,agency
bsx-smart-classroom-hardware-signal.html,6,2,6,agency
bsx-smart-classroom-hardware-trust.html,6,2,6,agency
bsx-smart-farming-iot-atelier.html,6,2,6,industry
bsx-smart-farming-iot-booking.html,6,2,6,industry
bsx-smart-farming-iot-commerce.html,6,2,6,industry
bsx-smart-farming-iot-enterprise.html,6,2,6,industry
bsx-smart-farming-iot-local.html,6,2,6,industry
bsx-smart-farming-iot-magazine.html,6,2,6,industry
bsx-smart-farming-iot-signal.html,6,2,6,industry
bsx-smart-farming-iot-trust.html,6,2,6,industry
bsx-smart-parking-system-atelier.html,6,2,6,agency
bsx-smart-parking-system-booking.html,6,2,6,agency
bsx-smart-parking-system-commerce.html,6,2,5,agency
bsx-smart-parking-system-enterprise.html,6,2,6,agency
bsx-smart-parking-system-local.html,6,2,5,agency
bsx-smart-parking-system-magazine.html,6,2,6,agency
bsx-smart-parking-system-signal.html,6,2,5,agency
bsx-smart-parking-system-trust.html,6,2,6,agency
bsx-solar-warehouse-power-atelier.html,6,2,6,industry
bsx-solar-warehouse-power-booking.html,6,2,6,industry
bsx-solar-warehouse-power-commerce.html,6,2,6,industry
bsx-solar-warehouse-power-enterprise.html,6,2,6,industry
bsx-solar-warehouse-power-local.html,6,2,6,industry
bsx-solar-warehouse-power-magazine.html,6,2,6,industry
bsx-solar-warehouse-power-signal.html,6,2,6,industry
bsx-solar-warehouse-power-trust.html,6,2,6,industry
bsx-soundproof-podcast-studio-atelier.html,6,2,6,creative
bsx-soundproof-podcast-studio-booking.html,6,2,6,creative
bsx-soundproof-podcast-studio-commerce.html,6,2,6,creative
bsx-soundproof-podcast-studio-enterprise.html,6,2,6,creative
bsx-soundproof-podcast-studio-local.html,6,2,6,creative
bsx-soundproof-podcast-studio-magazine.html,6,2,6,creative
bsx-soundproof-podcast-studio-signal.html,6,2,6,creative
bsx-soundproof-podcast-studio-trust.html,6,2,6,creative
bsx-spiritual-yoga-ashram-atelier.html,6,2,6,health
bsx-spiritual-yoga-ashram-booking.html,6,2,6,health
bsx-spiritual-yoga-ashram-commerce.html,6,2,6,health
bsx-spiritual-yoga-ashram-enterprise.html,6,2,6,health
bsx-spiritual-yoga-ashram-local.html,6,2,6,health
bsx-spiritual-yoga-ashram-magazine.html,6,2,6,health
bsx-spiritual-yoga-ashram-signal.html,6,2,6,health
bsx-spiritual-yoga-ashram-trust.html,6,2,6,health
bsx-sports-injury-rehab-atelier.html,6,2,6,health
bsx-sports-injury-rehab-booking.html,6,2,6,health
bsx-sports-injury-rehab-commerce.html,6,2,6,health
bsx-sports-injury-rehab-enterprise.html,6,2,6,health
bsx-sports-injury-rehab-local.html,6,2,6,health
bsx-sports-injury-rehab-magazine.html,6,2,5,health
bsx-sports-injury-rehab-signal.html,6,2,6,health
bsx-sports-injury-rehab-trust.html,6,2,6,health
bsx-startup-grant-advisory-atelier.html,6,2,6,agency
bsx-startup-grant-advisory-booking.html,6,2,6,agency
bsx-startup-grant-advisory-commerce.html,6,2,6,agency
bsx-startup-grant-advisory-enterprise.html,6,2,6,agency
bsx-startup-grant-advisory-local.html,6,2,6,agency
bsx-startup-grant-advisory-magazine.html,6,2,6,agency
bsx-startup-grant-advisory-signal.html,6,2,6,agency
bsx-startup-grant-advisory-trust.html,6,2,6,agency
bsx-telecom-tower-services-atelier.html,6,2,6,agency
bsx-telecom-tower-services-booking.html,6,2,6,agency
bsx-telecom-tower-services-commerce.html,6,2,6,agency
bsx-telecom-tower-services-enterprise.html,6,2,6,agency
bsx-telecom-tower-services-local.html,6,2,6,agency
bsx-telecom-tower-services-magazine.html,6,2,6,agency
bsx-telecom-tower-services-signal.html,6,2,6,agency
bsx-telecom-tower-services-trust.html,6,2,6,agency
bsx-textile-export-house-atelier.html,6,2,6,agency
bsx-textile-export-house-booking.html,6,2,6,agency
bsx-textile-export-house-commerce.html,6,2,6,agency
bsx-textile-export-house-enterprise.html,6,2,6,agency
bsx-textile-export-house-local.html,6,2,6,agency
bsx-textile-export-house-magazine.html,6,2,6,agency
bsx-textile-export-house-signal.html,6,2,6,agency
bsx-textile-export-house-trust.html,6,2,6,agency
bsx-urban-rooftop-cafe-atelier.html,6,2,6,food
bsx-urban-rooftop-cafe-booking.html,6,2,6,food
bsx-urban-rooftop-cafe-commerce.html,6,2,6,food
bsx-urban-rooftop-cafe-enterprise.html,6,2,6,food
bsx-urban-rooftop-cafe-local.html,6,2,6,food
bsx-urban-rooftop-cafe-magazine.html,6,2,6,food
bsx-urban-rooftop-cafe-signal.html,6,2,6,food
bsx-urban-rooftop-cafe-trust.html,6,2,6,food
bsx-vfx-compositing-house-atelier.html,6,2,6,agency
bsx-vfx-compositing-house-booking.html,6,2,6,agency
bsx-vfx-compositing-house-commerce.html,6,2,6,agency
bsx-vfx-compositing-house-enterprise.html,6,2,6,agency
bsx-vfx-compositing-house-local.html,6,2,6,agency
bsx-vfx-compositing-house-magazine.html,6,2,6,agency
bsx-vfx-compositing-house-signal.html,6,2,6,agency
bsx-vfx-compositing-house-trust.html,6,2,6,agency
bsx-virtual-interior-designer-atelier.html,6,2,6,real_estate
bsx-virtual-interior-designer-booking.html,6,2,6,real_estate
bsx-virtual-interior-designer-commerce.html,6,2,6,real_estate
bsx-virtual-interior-designer-enterprise.html,6,2,5,real_estate
bsx-virtual-interior-designer-local.html,6,2,6,real_estate
bsx-virtual-interior-designer-magazine.html,6,2,6,real_estate
bsx-virtual-interior-designer-signal.html,6,2,6,real_estate
bsx-virtual-interior-designer-trust.html,6,2,6,real_estate
bsx-warehouse-automation-saas-atelier.html,6,2,6,auto
bsx-warehouse-automation-saas-booking.html,6,2,6,auto
bsx-warehouse-automation-saas-commerce.html,6,2,6,auto
bsx-warehouse-automation-saas-enterprise.html,6,2,6,auto
bsx-warehouse-automation-saas-local.html,6,2,6,auto
bsx-warehouse-automation-saas-magazine.html,6,2,6,auto
bsx-warehouse-automation-saas-signal.html,6,2,6,auto
bsx-warehouse-automation-saas-trust.html,6,2,6,auto
bsx-water-purification-company-atelier.html,6,2,6,agency
bsx-water-purification-company-booking.html,6,2,6,agency
bsx-water-purification-company-commerce.html,6,2,6,agency
bsx-water-purification-company-enterprise.html,6,2,6,agency
bsx-water-purification-company-local.html,6,2,6,agency
bsx-water-purification-company-magazine.html,6,2,6,agency
bsx-water-purification-company-signal.html,6,2,6,agency
bsx-water-purification-company-trust.html,6,2,6,agency
bsx-whatsapp-crm-platform-atelier.html,6,2,6,tech
bsx-whatsapp-crm-platform-booking.html,6,2,6,tech
bsx-whatsapp-crm-platform-commerce.html,6,2,6,tech
bsx-whatsapp-crm-platform-enterprise.html,6,2,6,tech
bsx-whatsapp-crm-platform-local.html,6,2,6,tech
bsx-whatsapp-crm-platform-magazine.html,6,2,6,tech
bsx-whatsapp-crm-platform-signal.html,6,2,6,tech
bsx-whatsapp-crm-platform-trust.html,6,2,6,tech
business-consultant.html,4,4,4,agency
ca-firm.html,4,4,4,agency
car-detailing.html,13,13,11,auto
car-rental.html,4,4,4,auto
catering-service.html,4,4,4,agency
chemical-supplier.html,4,4,4,agency
civil-contractor.html,4,4,4,agency
cleaning-service.html,4,4,4,agency
cloud-kitchen.html,4,4,4,food
cloud-services.html,4,4,4,tech
coaching-institute.html,4,4,4,education
coffee-brand.html,4,4,4,food
college-website.html,4,4,4,education
construction-premium.html,4,4,4,real_estate
construction.html,4,4,4,real_estate
corporate-events.html,4,4,4,industry
cosmetics.html,4,4,4,beauty
courier-service.html,4,4,4,industry
coworking-space.html,4,4,4,health
crm-software.html,4,4,4,tech
crypto-education.html,4,4,4,education
cybersecurity-saas.html,4,4,4,tech
cybersecurity.html,4,4,4,tech
dance-academy.html,4,4,4,education
data-analytics.html,4,4,4,tech
dental-clinic.html,2,2,2,health
dermatology-clinic.html,4,4,4,health
diagnostic-lab.html,4,4,4,agency
diamond-jewellery.html,4,4,4,luxury
digital-marketing-agency.html,4,4,4,creative
domain-provider.html,4,4,4,agency
driving-school.html,4,4,4,education
edtech-platform.html,4,4,4,tech
education-academy.html,4,4,4,education
electrician-service.html,4,4,4,agency
electronics-ecommerce.html,4,4,4,agency
electronics-store.html,4,4,4,agency
ev-showroom.html,4,4,4,auto
event-planner.html,4,4,4,industry
export-business.html,4,4,4,agency
export-logistics.html,4,4,4,industry
eye-clinic.html,4,4,4,health
fashion-brand.html,17,16,16,beauty
fashion-ecommerce.html,4,4,4,beauty
fertility-clinic.html,4,4,4,health
financial-advisor.html,4,4,4,agency
fintech-app.html,4,4,4,finance
fitness-coach.html,6,6,6,health
flower-shop.html,4,4,4,agency
flux-mobile.html,4,4,4,agency
furniture-ecommerce.html,4,4,4,real_estate
furniture.html,4,4,4,real_estate
gaming-esports-team.html,4,4,4,health
gaming-studio.html,4,4,4,creative
graphic-design-studio.html,4,4,4,creative
grocery-delivery.html,4,4,4,agency
home-decor-store.html,4,4,4,real_estate
homeopathy-clinic.html,4,4,4,health
homestay.html,4,4,4,travel
hostel.html,4,4,4,agency
hosting-company.html,4,4,4,agency
hotel-resort.html,4,4,4,travel
hr-consultancy.html,4,4,4,agency
ice-cream-parlour.html,4,4,4,agency
immigration-consultant.html,4,4,4,agency
influencer-marketing.html,4,4,4,creative
influencer-portfolio.html,4,4,4,agency
insurance-agency.html,4,4,4,finance
interior-design.html,4,4,4,real_estate
interior-luxury-studio.html,4,4,4,real_estate
it-support.html,4,4,4,agency
jewellery-bridal.html,4,4,4,luxury
jewellery-ecommerce.html,4,4,4,luxury
jewellery-minimal.html,4,4,4,luxury
jewellery.html,8,8,8,luxury
juice-bar.html,4,4,4,food
kidswear-brand.html,4,4,4,agency
landscape-design.html,4,4,4,creative
language-school.html,4,4,4,education
laundry-service.html,4,4,4,agency
law-firm.html,4,4,4,legal
legal-consultant.html,4,4,4,legal
lighting-store.html,4,4,4,real_estate
loan-consultant.html,4,4,4,finance
logistics.html,4,4,4,industry
lumiere-cosmetics.html,7,7,7,beauty
luxury-restaurant.html,3,3,3,food
luxury-spa-resort.html,4,4,4,health
luxury-villa-rental.html,4,4,4,luxury
makeup-artist.html,4,4,4,beauty
marketing-agency.html,4,4,4,creative
maternity-hospital.html,4,4,4,health
medical-spa.html,7,7,7,health
menswear-brand.html,4,4,4,agency
mental-wellness.html,4,4,4,health
meridian-hospital.html,6,6,6,health
mobile-store.html,4,4,4,agency
modular-kitchen.html,4,4,4,real_estate
moving-packers.html,4,4,4,agency
music-artist.html,4,4,4,agency
music-school.html,4,4,4,education
nail-studio.html,4,4,4,creative
ngo.html,4,4,4,social
noir-clothing.html,22,22,21,beauty
notary-service.html,4,4,4,agency
nutritionist.html,4,4,4,agency
online-course-creator.html,4,4,4,education
optical-store.html,4,4,4,agency
organic-food-store.html,4,4,4,food
orthopedic-clinic.html,4,4,4,health
packaging-company.html,4,4,4,industry
perfume-brand.html,4,4,4,agency
pest-control.html,4,4,4,agency
pet-care.html,4,4,4,health
pg-hostel.html,4,4,4,agency
pharmacy-store.html,4,4,4,agency
photobooth-service.html,4,4,4,creative
photographer.html,4,4,4,creative
physiotherapy-centre.html,4,4,4,tech
pizza-brand.html,4,4,4,agency
plumbing-service.html,4,4,4,agency
podcast-studio.html,4,4,4,creative
pr-agency.html,4,4,4,creative
premium-gift-store.html,4,4,4,agency
preschool.html,4,4,4,education
printing-press.html,4,4,4,agency
property-management.html,4,4,4,real_estate
real-estate-broker.html,4,4,4,real_estate
real-estate-premium.html,4,4,4,real_estate
real-estate.html,5,5,5,real_estate
recruitment-agency.html,4,4,4,creative
repair-service.html,4,4,4,agency
roofing-company.html,4,4,4,agency
saas-startup.html,4,4,4,tech
salon.html,7,7,7,beauty
saree-store.html,4,4,4,agency
school-website.html,4,4,4,education
security-agency.html,4,4,4,creative
seo-agency.html,4,4,4,creative
sneaker-store.html,4,4,4,agency
social-media-agency.html,4,4,4,social
software-company.html,4,4,4,tech
solar-company.html,4,4,4,industry
sports-academy.html,4,4,4,education
sports-store.html,4,4,4,health
steel-supplier.html,4,4,4,agency
stock-trading-coach.html,4,4,4,agency
streetwear-brand.html,4,4,4,agency
sweet-shop.html,4,4,4,agency
tax-consultant.html,4,4,4,finance
taxi-service.html,4,4,4,finance
tea-brand.html,4,4,4,agency
tent-house.html,4,4,4,agency
textile-manufacturer.html,4,4,4,industry
theatre-group.html,4,4,4,agency
tiles-showroom.html,4,4,4,auto
toy-store.html,4,4,4,agency
travel-agency.html,4,4,4,travel
upsc-coaching.html,4,4,4,education
vegan-cafe.html,4,4,4,food
veterinary-clinic.html,4,4,4,health
video-production.html,4,4,4,creative
warehouse-logistics.html,4,4,4,industry
watch-brand.html,4,4,4,luxury
website-design-agency.html,4,4,4,creative
wedding-photography.html,7,7,7,events
wedding-planner-luxury.html,4,4,4,luxury
yoga-studio.html,4,4,4,health
